2.6;5.23529;2.6;5.17526;2.6;0;2.6;0
2.606;5.23529;2.606;5.14827;2.606;0;2.606;0
2.612;5.23529;2.612;5.10008;2.612;0;2.612;0
2.62;5.23529;2.62;5.00987;2.62;0;2.62;0
2.626;5.23529;2.626;4.93589;2.626;0;2.626;0
2.632;5.23529;2.632;4.91127;2.632;0;2.632;0
2.64;5.23529;2.64;4.89162;2.64;0;2.64;0
2.647;5.23529;2.647;4.89773;2.647;0;2.647;0
2.653;5.23529;2.653;4.84176;2.653;0;2.653;0
2.659;5.23529;2.659;4.72289;2.659;0;2.659;0
2.667;5.23529;2.667;4.62151;2.667;0;2.667;0
2.674;5.23529;2.674;4.57691;2.674;0;2.674;0
2.679;5.23529;2.679;4.55577;2.679;0;2.679;0
2.688;5.23529;2.688;4.45872;2.688;0;2.688;0
2.693;5.23529;2.693;4.36245;2.693;0;2.693;0
2.701;5.23529;2.701;4.34209;2.701;0;2.701;0
2.707;5.23529;2.707;4.34305;2.707;0;2.707;0
2.714;5.23529;2.714;4.32308;2.714;0;2.714;0
2.719;5.23529;2.719;4.23989;2.719;0;2.719;0
2.728;5.23529;2.728;4.17765;2.728;0;2.728;0
2.734;5.23529;2.734;4.09321;2.734;0;2.734;0
2.74;5.23529;2.74;3.98053;2.74;0;2.74;0
2.746;5.23529;2.746;3.95228;2.746;0;2.746;0
2.754;5.23529;2.754;3.91943;2.754;0;2.754;0
2.76;5.23529;2.76;3.83053;2.76;0;2.76;0
2.768;5.23529;2.768;3.7745;2.768;0;2.768;0
2.774;5.23529;2.774;3.77088;2.774;0;2.774;0
2.78;5.23529;2.78;3.76221;2.78;0;2.78;0
2.788;5.23529;2.788;3.75717;2.788;0;2.788;0
2.794;5.23529;2.794;3.76511;2.794;0;2.794;0
2.8;5.23529;2.8;3.77305;2.8;0;2.8;0
2.808;5.23529;2.808;3.68922;2.808;0;2.808;0
2.815;5.23529;2.815;3.55895;2.815;0;2.815;0
2.821;5.23529;2.821;3.51251;2.821;0;2.821;0
2.829;5.23529;2.829;3.5075;2.829;0;2.829;0
2.835;5.23529;2.835;3.50249;2.835;0;2.835;0
2.841;5.23529;2.841;3.50499;2.841;0;2.841;0
2.849;5.23529;2.849;3.45051;2.849;0;2.849;0
2.855;5.23529;2.855;3.39353;2.855;0;2.855;0
2.861;5.23529;2.861;3.42763;2.861;0;2.861;0
2.869;5.23529;2.869;3.46173;2.869;0;2.869;0
2.876;5.23529;2.876;3.45565;2.876;0;2.876;0
2.882;5.23529;2.882;3.45687;2.882;0;2.882;0
2.889;5.23529;2.889;3.46418;2.889;0;2.889;0
2.895;5.23529;2.895;3.42184;2.895;0;2.895;0
2.903;5.23529;2.903;3.37951;2.903;0;2.903;0
2.909;5.23529;2.909;3.35036;2.909;0;2.909;0
2.917;5.23529;2.917;3.3212;2.917;0;2.917;0
2.923;5.23529;2.923;3.3348;2.923;0;2.923;0
2.929;5.23529;2.929;3.3524;2.929;0;2.929;0
2.937;5.23529;2.937;3.3564;2.937;0;2.937;0
2.943;5.23529;2.943;3.32432;2.943;0;2.943;0
2.949;5.23529;2.949;3.29225;2.949;0;2.949;0
2.957;5.23529;2.957;3.30672;2.957;0;2.957;0
2.963;5.23529;2.963;3.3212;2.963;0;2.963;0
2.971;5.23529;2.971;3.32797;2.971;0;2.971;0
2.977;5.23529;2.977;3.37416;2.977;0;2.977;0
2.984;5.23529;2.984;3.41359;2.984;0;2.984;0
2.99;5.23529;2.99;3.40005;2.99;0;2.99;0
2.998;5.23529;2.998;3.3865;2.998;0;2.998;0
3.004;5.23529;3.004;3.35105;3.004;0;3.004;0
3.01;5.23529;3.01;3.30779;3.01;0;3.01;0
3.018;5.23529;3.018;3.29999;3.018;0;3.018;0
3.025;5.23529;3.025;3.30055;3.025;0;3.025;0
3.031;5.23529;3.031;3.3011;3.031;0;3.031;0
3.038;5.23529;3.038;3.28571;3.038;0;3.038;0
3.044;5.23529;3.044;3.27031;3.044;0;3.044;0
3.052;5.23529;3.052;3.30707;3.052;0;3.052;0
3.058;5.23529;3.058;3.35299;3.058;0;3.058;0
3.065;5.23529;3.065;3.36215;3.065;0;3.065;0
3.071;5.23529;3.071;3.40283;3.071;0;3.071;0
3.079;5.23529;3.079;3.44352;3.079;0;3.079;0
3.085;5.23529;3.085;3.40053;3.085;0;3.085;0
3.091;5.23529;3.091;3.35755;3.091;0;3.091;0
3.099;5.23529;3.099;3.31611;3.099;0;3.099;0
3.105;5.23529;3.105;3.28181;3.105;0;3.105;0
3.113;5.23529;3.113;3.28894;3.113;0;3.113;0
3.119;5.23529;3.119;3.31127;3.119;0;3.119;0
3.126;5.23529;3.126;3.33361;3.126;0;3.126;0
3.132;5.23529;3.132;3.33361;3.132;0;3.132;0
3.14;5.23529;3.14;3.33361;3.14;0;3.14;0
3.146;5.23529;3.146;3.35947;3.146;0;3.146;0
3.152;5.23529;3.152;3.38767;3.152;0;3.152;0
3.16;5.23529;3.16;3.39001;3.16;0;3.16;0
3.166;5.23529;3.166;3.40358;3.166;0;3.166;0
3.174;5.23529;3.174;3.41715;3.174;0;3.174;0
3.18;5.23529;3.18;3.3862;3.18;0;3.18;0
3.187;5.23529;3.187;3.3166;3.187;0;3.187;0
3.193;5.23529;3.193;3.27795;3.193;0;3.193;0
3.201;5.23529;3.201;3.29621;3.201;0;3.201;0
